p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,specificity,n_cells,prop
7.0310754045117e-27,0.3145940844240138,0.331,0.133,1.5305244940541068e-22,9,Lrrtm1,0.027293147689574727,341,0.03485994684113678
4.632096427547891e-26,0.2600761327677329,0.27,0.096,1.008314750348625e-21,9,4930428E07Rik,0.025498800458245124,341,0.03485994684113678
1.1740616203996003e-25,0.35731900511827935,0.402,0.185,2.55569733528585e-21,9,Prlr,0.027066815419178065,341,0.03485994684113678
1.7339499027504154e-25,0.4214826786065792,0.425,0.201,3.774462148307104e-21,9,Grm8,0.03106700051015546,341,0.03485994684113678
2.328229134519188e-25,0.5399928113054653,0.718,0.47,5.0680891800213675e-21,9,Prkg1,0.02875684821326351,341,0.03485994684113678
1.2107102676904059e-24,0.4484812290929292,0.801,0.582,2.6354741107084758e-20,9,Lrfn5,0.021516940680665272,341,0.03485994684113678
4.50712212303158e-24,0.43833290498918487,0.628,0.383,9.811103437415144e-20,9,Ptprg,0.02505484174791765,341,0.03485994684113678
1.2341490221393783e-23,0.2443612035263476,0.214,0.07,2.686495591392999e-19,9,Trpc6,0.026042022470034887,341,0.03485994684113678
1.6124743051771002e-23,0.43310719118008034,0.848,0.639,3.5100340675095116e-19,9,Gabrb1,0.020036280789627246,341,0.03485994684113678
1.8765072872242967e-23,0.4369085720895152,0.551,0.308,4.0847810628298486e-19,9,Nell1,0.02724696716951328,341,0.03485994684113678
2.060438603221654e-23,0.27828974229794645,0.311,0.125,4.4851627514928955e-19,9,Nell1os,0.024136500069874885,341,0.03485994684113678
2.2211549624036982e-23,0.5311073352059119,0.856,0.675,4.83501012216037e-19,9,Kcnd2,0.023478968432913794,341,0.03485994684113678
1.4241573298375585e-22,0.31133174402935443,0.37,0.17,3.1001056755903974e-18,9,Brinp2,0.0236212528077884,341,0.03485994684113678
1.5686174228215946e-22,0.41634925736896,0.443,0.232,3.4145664059980466e-18,9,Slc35f4,0.02771406659395829,341,0.03485994684113678
3.2632071523389344e-22,0.35420021316013084,0.49,0.26,7.103349329211392e-18,9,Sorcs3,0.02327010113431509,341,0.03485994684113678
1.7008503977634315e-21,0.4455111764316563,0.548,0.321,3.702411145851438e-17,9,Grik1,0.026513120773494818,341,0.03485994684113678
1.7970016569090688e-21,0.30894645688719213,0.261,0.101,3.9117132067596606e-17,9,Gm26713,0.02783101676894618,341,0.03485994684113678
3.0926109321011563e-21,0.19835694591002823,0.22,0.077,6.731995476997797e-17,9,2700069I18Rik,0.019756321685696653,341,0.03485994684113678
5.718315879412011e-21,0.18599588870317535,0.202,0.068,1.2447630006304066e-16,9,Drp2,0.019260720178797982,341,0.03485994684113678
7.897175388258068e-21,0.390130372430982,0.446,0.238,1.719057138516016e-16,9,Olfm3,0.02548557194810668,341,0.03485994684113678
3.237167423193935e-20,0.45624515120823994,0.809,0.629,7.04666604680856e-16,9,Il1rapl1,0.020456100969118183,341,0.03485994684113678
6.592810916408677e-20,0.44405700683471183,0.754,0.536,1.4351230802838408e-15,9,Ctnna3,0.02177569394427247,341,0.03485994684113678
7.14704271802342e-20,0.4460432146161948,0.757,0.534,1.555768258859338e-15,9,Unc5d,0.022042369591817094,341,0.03485994684113678
8.578199136261823e-20,0.3122265179282551,0.346,0.164,1.867302387981474e-15,9,Greb1l,0.022963006931773083,341,0.03485994684113678
1.7060194912306172e-19,0.13772786241511087,0.12,0.031,3.713663228510807e-15,9,Syne2,0.018585235983229025,341,0.03485994684113678
2.8605949155904146e-19,0.32905488973289065,0.663,0.432,6.226943012257215e-15,9,Cacna1e,0.017604546861270397,341,0.03485994684113678
2.926719724355587e-19,0.32360861756679643,0.402,0.205,6.370883495977242e-15,9,Dpyd,0.02212172507656751,341,0.03485994684113678
4.444753907293178e-19,0.33211596410542377,0.469,0.259,9.675340305395792e-15,9,Hcn1,0.020964743383922527,341,0.03485994684113678
4.790896947136625e-19,0.335464109197198,0.416,0.221,1.0428824474527006e-14,9,Cntnap4,0.022012726614068,341,0.03485994684113678
6.736761491706041e-19,0.6663378308495249,0.663,0.48,1.4664582415145712e-14,9,Mgat4c,0.03208436750578298,341,0.03485994684113678
6.766070687469295e-19,0.2632724335937058,0.34,0.163,1.472838267248316e-14,9,Ptpro,0.01914359161678847,341,0.03485994684113678
1.6701316251053858e-18,0.4013252943269936,0.71,0.492,3.6355425215294043e-14,9,Kcnb2,0.02018907862323623,341,0.03485994684113678
2.4404800538241968e-18,0.4268585102346918,0.812,0.683,5.312436981164513e-14,9,Pde4d,0.017690739619443886,341,0.03485994684113678
2.6244814609085613e-18,0.3181514012157972,0.346,0.172,5.712971244105758e-14,9,Pid1,0.02231044397151332,341,0.03485994684113678
3.3642146274265683e-18,0.2275963000763495,0.24,0.097,7.323222400982154e-14,9,4933413L06Rik,0.019630502899548763,341,0.03485994684113678
3.9259258919781135e-18,0.4119897136626375,0.519,0.318,8.545955481657957e-14,9,Spock1,0.023439769212319096,341,0.03485994684113678
3.9563812879493775e-18,0.28090913321767047,0.255,0.106,8.612250787608206e-14,9,Gm20713,0.023557375000426792,341,0.03485994684113678
4.246393613309131e-18,0.2171303834911778,0.196,0.071,9.243549617451317e-14,9,Galnt14,0.020895128319932788,341,0.03485994684113678
9.042077906198136e-18,0.47480851635408405,0.833,0.657,1.9682795186212107e-13,9,Nkain2,0.020985767275452136,341,0.03485994684113678
1.3739170697404539e-17,0.3074405871408498,0.419,0.228,2.990742677411021e-13,9,Trpc5,0.019695503937637637,341,0.03485994684113678
2.194631317276903e-17,0.19763206570823824,0.179,0.062,4.777273451448363e-13,9,4930509J09Rik,0.019890489540969183,341,0.03485994684113678
2.2362959883512733e-17,0.3191229093047042,0.572,0.357,4.867969107443054e-13,9,B3galt1,0.017824301339423854,341,0.03485994684113678
3.223075358816435e-17,0.21270618819773757,0.24,0.099,7.015990441071615e-13,9,Sv2c,0.017975579183888403,341,0.03485994684113678
5.197956969103154e-17,0.36767051348672886,0.592,0.371,1.1314912730343749e-12,9,Sgcd,0.0204518839263582,341,0.03485994684113678
6.477273090000176e-17,0.23946804344717007,0.302,0.142,1.4099728062312385e-12,9,Ar,0.017753863844684883,341,0.03485994684113678
1.290624863167278e-16,-0.7948797680673856,0.663,0.788,2.8094322021425312e-12,9,Kcnip4,0.023313929267677336,341,0.03485994684113678
9.84773139688295e-16,0.27257567764898627,0.372,0.201,2.1436541704734807e-11,9,Zfp462,0.017585742246205693,341,0.03485994684113678
2.6121848111538555e-15,0.361357172260087,0.716,0.512,5.686203896919712e-11,9,Zfhx3,0.01761596589844824,341,0.03485994684113678
1.1604179892791727e-14,0.3092147041476128,0.352,0.184,2.5259978790629036e-10,9,D030068K23Rik,0.020621093850420835,341,0.03485994684113678
2.0429488766748252e-14,0.4154984075386694,0.654,0.45,4.447091114745758e-10,9,Cdh18,0.021050446820425003,341,0.03485994684113678
2.636279369601201e-14,0.3043197471391118,0.44,0.264,5.738652931747893e-10,9,Rtl4,0.017680950346629372,341,0.03485994684113678
2.242624668973043e-13,0.2925154247503213,0.358,0.204,4.881745379420521e-9,9,Fgf13,0.017894861922593777,341,0.03485994684113678
4.44413016131618e-12,0.4783096101075879,0.393,0.246,9.67398253515306e-8,9,Gpc5,0.026637488210197,341,0.03485994684113678
8.359584488900362e-12,-0.6719052682064062,0.724,0.801,1.8197143515438308e-7,9,Oxt,0.02117097293225402,341,0.03485994684113678
0,0.9623204293585158,0.531,0.009,0,10,9330185C12Rik,1.694832994989625,292,0.029850746268656716
0,0.7810581783493769,0.473,0.008,0,10,Gm20658,1.3785093968628925,292,0.029850746268656716
0,0.4796567740775683,0.315,0.007,0,10,Vipr2,0.6443150696564349,292,0.029850746268656716
2.8722396444317287e-271,0.637753472738085,0.384,0.021,6.252291257998989e-267,10,Prr5l,0.34811276976748345,292,0.029850746268656716
1.4519379145160128e-240,0.522540505763802,0.37,0.022,3.1605784523184566e-236,10,Cdc14a,0.26233376815821813,292,0.029850746268656716
7.892222766205753e-220,1.538214975380362,0.818,0.158,1.717979051747668e-215,10,Rorb,0.23772149062179032,292,0.029850746268656716
3.843329698063435e-197,0.2560755475927364,0.168,0.004,8.366160086744485e-193,10,Sh2d4b,0.3210499402655202,292,0.029850746268656716
9.374569352028734e-181,2.7385241544681724,1,0.519,2.040656256549615e-176,10,Nrg1,0.15750865064666106,292,0.029850746268656716
3.121646875966968e-168,0.3773161021238795,0.274,0.017,6.795200919604897e-164,10,Gm15511,0.18153575413861806,292,0.029850746268656716
4.3912515754135946e-116,1.0025158779327925,0.846,0.311,9.558876429360314e-112,10,Msi2,0.08140600208582258,292,0.029850746268656716
1.39788401093437e-115,0.6001970144163162,0.428,0.068,3.042913915001937e-111,10,Prkd1,0.11276748119850015,292,0.029850746268656716
2.022029860209742e-112,0.9002984173145725,1,1,4.4015545997045664e-108,10,Malat1,0.02687457962133052,292,0.029850746268656716
7.831006935102107e-101,0.8274406204729181,0.565,0.136,1.704653589633026e-96,10,Pde7b,0.1026128074115888,292,0.029850746268656716
2.0193205538612385e-98,0.6462824737004169,0.483,0.099,4.3956569816451446e-94,10,Kcnh8,0.09412164474515342,292,0.029850746268656716
8.067654257258232e-98,0.454168529832164,0.349,0.053,1.7561669787199718e-93,10,Syt10,0.08927334098080834,292,0.029850746268656716
4.384165240642744e-97,0.1749141921289133,0.137,0.007,9.543450895831127e-93,10,Grin2c,0.10218867514567641,292,0.029850746268656716
1.531902200182141e-96,0.1993963663372217,0.144,0.008,3.334644709356485e-92,10,Cecr2,0.10713834609164148,292,0.029850746268656716
8.081374084805384e-86,0.7675315363999371,0.558,0.146,1.759153510780436e-81,10,Gm15261,0.0875654461891566,292,0.029850746268656716
1.3308463646370947e-76,0.6976817913617653,0.664,0.233,2.896986366542028e-72,10,Shtn1,0.059350548903236454,292,0.029850746268656716
8.958031915340402e-71,0.2510638252062707,0.199,0.023,1.9499843873312989e-66,10,Gm3985,0.06484322026742098,292,0.029850746268656716
9.72958181549981e-71,0.7488542080581435,0.651,0.228,2.1179353695979986e-66,10,Prkca,0.06382614420605544,292,0.029850746268656716
5.279075215792877e-70,0.23457716709520063,0.175,0.018,1.1491490929737933e-65,10,Lhx1,0.06807795064951926,292,0.029850746268656716
2.6399040178613067e-68,1.122713895697284,0.702,0.303,5.746543066080492e-64,10,Cdh13,0.07764594402044167,292,0.029850746268656716
2.927181060670286e-66,0.9000807548310401,0.887,0.508,6.371887732867079e-62,10,Zfhx3,0.04691336405777016,292,0.029850746268656716
3.114665315883437e-65,0.5702707045498301,0.462,0.126,6.780003459615065e-61,10,Dlk1,0.06241768905520529,292,0.029850746268656716
4.422652378331826e-63,-1.5543266986281128,0.342,0.761,9.627229697152719e-59,10,Lrrtm4,0.02085157906646065,292,0.029850746268656716
3.396051627466677e-62,0.7295654168544279,0.74,0.321,7.392525182669463e-58,10,Pcsk2,0.05020490151785712,292,0.029850746268656716
7.409018504010144e-62,1.269093161833287,0.565,0.221,1.612795147952928e-57,10,Slc2a13,0.09685116991096199,292,0.029850746268656716
6.432955474299059e-61,0.21231934068774735,0.154,0.016,1.4003257476454193e-56,10,D7Ertd443e,0.06100219863043487,292,0.029850746268656716
1.6597316512561112e-60,0.5615443032644856,0.527,0.17,3.6129038584543018e-56,10,Cnksr2,0.05196380119760911,292,0.029850746268656716
5.424163884145747e-59,0.3394448680011495,0.295,0.058,1.180731994300846e-54,10,Nxn,0.05153692025750853,292,0.029850746268656716
3.5184117213019694e-58,-1.3234529468462055,0.397,0.773,7.658878634930127e-54,10,Lingo2,0.02028965727241967,292,0.029850746268656716
9.135975758217608e-58,0.18813053491438872,0.147,0.016,1.9887192030488087e-53,10,Lhx1os,0.051595501179878996,292,0.029850746268656716
1.911264903236787e-55,0.4791902066646939,0.37,0.094,4.1604414413658395e-51,10,Spon1,0.056303707991723316,292,0.029850746268656716
3.1683490715903373e-55,0.5328156662150535,0.479,0.149,6.896862259037847e-51,10,Arhgap6,0.05113066295041784,292,0.029850746268656716
6.4258176586958606e-55,-1.056690075951505,0.613,0.861,1.398771987944915e-50,10,Dlg2,0.022457434658008653,292,0.029850746268656716
9.12516042407684e-55,0.4103741422485295,0.404,0.109,1.9863649211130468e-50,10,Rps6ka5,0.045403574823608364,292,0.029850746268656716
2.932905630597679e-51,0.42814374244972775,0.329,0.081,6.384348976685028e-47,10,Gnasas1,0.05191055510077775,292,0.029850746268656716
5.70670697722578e-51,0.9611457600864745,0.928,0.642,1.2422359748025076e-46,10,Galntl6,0.041472230685834756,292,0.029850746268656716
8.121712229240377e-50,0.2948103462746652,0.24,0.046,1.7679343180610454e-45,10,Prex1,0.04591465483836446,292,0.029850746268656716
8.230114219652672e-50,0.17069401975641668,0.11,0.01,1.7915312633339937e-45,10,Atp8b5,0.05604878260658458,292,0.029850746268656716
6.1677326496875014e-49,0.20185388974992027,0.158,0.021,1.3425920431839754e-44,10,Tspan14,0.04533463337667008,292,0.029850746268656716
2.310343509583716e-48,0.7649260891742533,1,0.854,5.029155751661832e-44,10,Nrxn3,0.026737253632572032,292,0.029850746268656716
2.6827611379993808e-48,1.0974004390408074,0.671,0.359,5.839834445197051e-44,10,Nnat,0.06122776323921189,292,0.029850746268656716
1.1835504419877875e-47,0.7547106579562246,0.692,0.345,2.576352602119016e-43,10,Kcnc2,0.04518795373616331,292,0.029850746268656716
1.812078345050909e-46,0.20741621376365665,0.161,0.023,3.944532141506818e-42,10,Pros1,0.04334070138345064,292,0.029850746268656716
2.369584475856813e-46,0.4934566824098953,0.521,0.189,5.15811148704511e-42,10,Slit2,0.04060505907534636,292,0.029850746268656716
2.4014541023803435e-46,0.21590152360805492,0.171,0.026,5.2274852900615306e-42,10,Per2,0.042387095909273705,292,0.029850746268656716
8.702145931794254e-46,1.0039221457076362,0.716,0.39,1.8942831264329727e-41,10,Tenm3,0.055017853526725405,292,0.029850746268656716
1.3578165206207802e-45,0.241154647834551,0.202,0.036,2.9556950020873137e-41,10,Gm973,0.040392403700314515,292,0.029850746268656716
3.034204709944929e-45,0.34469747720827676,0.25,0.054,6.604856812608122e-41,10,Lhfp,0.04763646727588125,292,0.029850746268656716
4.3161286034499246e-44,0.3258247376907841,0.236,0.05,9.395348743989796e-40,10,Susd1,0.04590724662389555,292,0.029850746268656716
7.925721457062026e-44,0.2694872399021068,0.257,0.057,1.7252710467732614e-39,10,Hccs,0.03627034336467214,292,0.029850746268656716
1.735909933923669e-43,0.6520204785556865,0.452,0.159,3.7787287441650426e-39,10,Sox5,0.05532962664172915,292,0.029850746268656716
2.5775924136892067e-43,-1.306632026450607,0.264,0.645,5.6109031661186645e-39,10,Tenm2,0.01596440379418999,292,0.029850746268656716
4.877629982475861e-43,0.6519620954086832,0.842,0.52,1.0617624945853451e-38,10,Rora,0.031512748813668834,292,0.029850746268656716
3.91968752462511e-42,-1.0599911040169547,0.483,0.779,8.53237580360394e-38,10,Lrp1b,0.019618558168343996,292,0.029850746268656716
1.78383977387962e-41,0.4533745646804931,0.401,0.134,3.883062419781157e-37,10,Dgkh,0.040499710500529675,292,0.029850746268656716
3.7772589082595585e-41,0.16781665939853554,0.134,0.018,8.222337191499409e-37,10,Rgs16,0.03729259097745235,292,0.029850746268656716
1.2165612032103915e-39,0.52190661777287,0.503,0.2,2.6482104271483796e-35,10,Tmem132d,0.03918194458802291,292,0.029850746268656716
4.5678392024311535e-39,-0.9061696728570524,0.414,0.747,9.943272375852134e-35,10,Csmd1,0.014991478133941527,292,0.029850746268656716
8.515127655473977e-38,0.1879984149759912,0.161,0.028,1.853572988043575e-33,10,Six3os1,0.03226838466005819,292,0.029850746268656716
4.398705883893568e-37,0.25108753587809424,0.205,0.044,9.575102968059518e-33,10,Psat1,0.03492058674016915,292,0.029850746268656716
9.53744085037808e-37,-1.25307281311522,0.397,0.695,2.0761101243103004e-32,10,Rbfox1,0.021366687718532906,292,0.029850746268656716
9.837665263523549e-37,-1.0697763231628143,0.37,0.672,2.141462974563806e-32,10,Nkain2,0.017582499980909792,292,0.029850746268656716
7.325204226942075e-34,0.5187781321618037,0.671,0.369,1.5945504561207511e-29,10,Rit2,0.028160023191406414,292,0.029850746268656716
2.37210398590765e-33,0.2764829011737263,0.291,0.085,5.163595956523772e-29,10,4930447C04Rik,0.02825514459756079,292,0.029850746268656716
3.2733275709895936e-32,0.4105798195963271,0.432,0.173,7.125379456530149e-28,10,Tcf12,0.030604862749652885,292,0.029850746268656716
5.351995780310922e-32,0.6314860863909555,0.709,0.438,1.1650224414580815e-27,10,Pbx1,0.03051343523827352,292,0.029850746268656716
6.636204206424473e-31,0.4832370543629584,0.582,0.297,1.444568931654479e-26,10,Gpatch8,0.02826714564945392,292,0.029850746268656716
8.147606789525239e-31,0.17058181686039003,0.144,0.027,1.773571045943854e-26,10,Gm45194,0.027157304176778512,292,0.029850746268656716
5.64602926105775e-30,0.2575868409941232,0.178,0.04,1.229027649547051e-25,10,Sox5os4,0.034216759475338754,292,0.029850746268656716
1.1867947452392758e-29,0.3659308433035228,0.366,0.135,2.5834148014368553e-25,10,Kctd8,0.02961430373666983,292,0.029850746268656716
2.7791126782597147e-29,0.3691770245412274,0.442,0.189,6.049572478035747e-25,10,Iqsec3,0.025772130592627743,292,0.029850746268656716
1.04192210836922e-27,0.1259045888702741,0.106,0.017,2.2680560454981183e-23,10,Nat8f3,0.023434392309480336,292,0.029850746268656716
3.1553245651353147e-27,0.22503860915611668,0.209,0.056,6.868510513386554e-23,10,Tmem219,0.025070932469951162,292,0.029850746268656716
1.1374653266027734e-26,0.6997387947356882,0.788,0.585,2.4760345229489166e-22,10,Pclo,0.028135944393505415,292,0.029850746268656716
1.4184965736744463e-25,0.49197633062063006,0.774,0.495,3.087783341574535e-21,10,Epha5,0.022963345689755325,292,0.029850746268656716
2.0370990822151178e-25,0.2765722440495839,0.308,0.112,4.4343572821658685e-21,10,Add3,0.022703691675712113,292,0.029850746268656716
2.3785369126911027e-25,0.5208518575869917,0.449,0.219,5.177599151545993e-21,10,Plcl1,0.0318765738508225,292,0.029850746268656716
2.9198360112958254e-25,0.4732604416940784,0.435,0.198,6.355899029388753e-21,10,Col25a1,0.031036980572429377,292,0.029850746268656716
4.030611244347948e-25,0.23617470409158697,0.195,0.054,8.773834556696611e-21,10,Igfbp5,0.02545830143607488,292,0.029850746268656716
6.832550667032124e-25,0.19745451958654547,0.175,0.044,1.4873096291995528e-20,10,Ndrg1,0.023442700765024055,292,0.029850746268656716
8.649009478551985e-25,0.6858303823469583,0.75,0.532,1.882716383291196e-20,10,Gabrg3,0.02886167583661871,292,0.029850746268656716
1.3810713626179464e-24,0.3558325329904104,0.442,0.205,3.006316142146746e-20,10,Rasgrf2,0.022901780790937225,292,0.029850746268656716
3.6080837291374295e-24,0.35202305423627717,0.394,0.171,7.854076661586356e-20,10,Pid1,0.024211762829552792,292,0.029850746268656716
4.229727498979683e-24,1.1741583746435271,0.548,0.35,9.207270819778972e-20,10,Pde10a,0.05487750868269962,292,0.029850746268656716
6.287897846857795e-24,0.4355162259552987,0.397,0.183,1.3687496033040052e-19,10,Fhod3,0.02820323655562411,292,0.029850746268656716
7.842352882213763e-24,0.12955963376891588,0.11,0.02,1.7071233754002918e-19,10,Tekt1,0.021270984648627977,292,0.029850746268656716
6.777233784777628e-23,0.17194858726639226,0.164,0.042,1.4752682502703939e-18,10,Fam189a2,0.02004233710852049,292,0.029850746268656716
